imdb_code,title,release_year,release_month,release_day,budget_$,domestic_box_office_$,worldwide_box_office_$,profit_loss_$,return_pct,domestic_%
tt6324278,Abominable,2019,Sep,19.0,75000000,60761390,188659191,113659191,151.54558799999995,32.20695990369216
tt1103153,Killers,2010,Jun,4.0,75000000,47059963,95572749,20572749,27.430332,49.23993867749896
tt1638355,The Man From U.N.C.L.E.,2015,Aug,12.0,75000000,45445109,108517735,33517735,44.69031333333334,41.87804786010324
tt0978764,Sucker Punch,2011,Mar,25.0,75000000,36392502,89758389,14758389,19.677852,40.54495897870896
tt3062096,Inferno,2016,Oct,5.0,75000000,34343574,219519367,144519367,192.69248933333336,15.644894785069239
tt4199898,PLAYMOBIL,2019,Aug,7.0,75000000,1115008,16288031,-58711969,-78.28262533333334,6.845566539012604
tt2293640,Minions,2015,Jun,17.0,74000000,336045770,1159631140,1085631140,1467.069108108108,28.97867765089509
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,Jan,28.0,74000000,162994032,311013181,237013181,320.28808243243236,52.40743542634613
tt1985949,The Angry Birds Movie,2016,May,11.0,73000000,107509366,352327887,279327887,382.64094109589035,30.514009809277464
tt0462538,The Simpsons Movie,2007,Jul,26.0,72500000,183135014,527071022,454571022,626.9945131034483,34.74579446714488
tt0770752,Fool's Gold,2008,Feb,8.0,72500000,70231041,109362966,36862966,50.8454703448276,64.2183031136884
tt1201167,Funny People,2009,Jul,31.0,72500000,51855045,71880305,-619695,-0.8547517241379311,72.14082494502493
tt0431197,The Kingdom,2007,Sep,28.0,72500000,47467250,86802457,14302457,19.727526896551726,54.68422397306104
tt1231580,Alvin and the Chipmunks: The Squeakquel,2009,Dec,23.0,70000000,219614612,443483213,373483213,533.5474471428572,49.52038894874698
tt7349950,It: Chapter Two,2019,Sep,4.0,70000000,211593228,469566806,399566806,570.8097228571429,45.06136832849297
tt9108974,Ocean’s 8,2018,Jun,8.0,70000000,140218711,297718711,227718711,325.3124442857143,47.097715333048036
tt0361748,Inglourious Basterds,2009,Aug,21.0,70000000,120774594,316915264,246915264,352.73609142857146,38.1094278879543
tt5657846,Daddy’s Home 2,2017,Nov,10.0,70000000,104029443,175807183,105807183,151.15311857142856,59.17246452893793
tt2302755,Olympus Has Fallen,2013,Mar,20.0,70000000,98927592,172878928,102878928,146.96989714285715,57.223626467651385
tt1217613,Battle: Los Angeles,2011,Mar,11.0,70000000,83552429,213463976,143463976,204.94853714285716,39.14123149284917
tt1568911,War Horse,2011,Dec,25.0,70000000,79883359,156815529,86815529,124.02218428571429,50.94097472961368
tt2177771,The Monuments Men,2014,Feb,7.0,70000000,78031620,158702748,88702748,126.71821142857144,49.16841137495616
tt4624424,Storks,2016,Sep,22.0,70000000,72679278,183353431,113353431,161.93347285714287,39.63889718540364
tt1496025,Underworld: Awakening,2012,Jan,20.0,70000000,62321039,160379930,90379930,129.11418571428572,38.85837772843522
tt3014284,The Lego Ninjago Movie,2017,Sep,15.0,70000000,59281555,122737201,52737201,75.33885857142856,48.29958196618807
tt0829150,Dracula Untold,2014,Oct,1.0,70000000,55991880,220241723,150241723,214.63103285714286,25.42292134174777
tt1027718,Wall Street 2: Money Never Sleeps,2010,Sep,24.0,70000000,52474616,137431619,67431619,96.33088428571428,38.18234579627561
tt1578275,The Dilemma,2011,Jan,14.0,70000000,48475290,70546865,546865,0.7812357142857144,68.7135991089044
tt0486655,Stardust,2007,Aug,10.0,70000000,38634938,137022245,67022245,95.74606428571428,28.19610640593431
tt1336608,Rock of Ages,2012,Jun,13.0,70000000,38518613,61031932,-8968068,-12.811525714285715,63.11222951290482
tt0476964,The Brave One,2007,Sep,14.0,70000000,36793804,69792704,-207296,-0.2961371428571429,52.71869678526856
tt2025690,The Finest Hours,2016,Jan,27.0,70000000,27569558,49252761,-20747239,-29.63891285714286,55.9756599229026
tt1211956,Escape Plan,2013,Oct,10.0,70000000,25135965,103735965,33735965,48.19423571428572,24.23071400550426
tt1448755,Killer Elite,2011,Sep,23.0,70000000,25124986,65409046,-4590954,-6.5585057142857135,38.41209669989683
tt1043726,The Legend of Hercules,2014,Jan,10.0,70000000,18848538,58953319,-11046681,-15.780972857142858,31.971970908033185
tt0435705,Next,2007,Apr,27.0,70000000,18211013,73591500,3591500,5.130714285714286,24.74608208828465
tt0884726,Legends of Oz: Dorothy’s Return,2014,May,9.0,70000000,8462347,20107933,-49892067,-71.27438142857143,42.084619040654246
tt2717822,Blackhat,2015,Jan,16.0,70000000,8005980,19665004,-50334996,-71.90713714285717,40.71181475477961
tt1555149,Agora,2010,May,28.0,70000000,619423,38992292,-31007708,-44.29672571428571,1.588578070763319
tt1323594,Despicable Me,2010,Jul,9.0,69000000,251513985,543464573,474464573,687.6298159420288,46.27973882669257
tt0427152,Dinner for Schmucks,2010,Jul,30.0,69000000,73026337,86796502,17796502,25.79203188405797,84.13511526075095
tt2873282,Red Sparrow,2018,Feb,28.0,69000000,46874505,145951861,76951861,111.52443623188404,32.11641474033689
tt1325004,The Twilight Saga: Eclipse,2010,Jun,30.0,68000000,300531751,706102828,638102828,938.3865117647059,42.56203757903658
tt2637276,Ted 2,2015,Jun,25.0,68000000,81476385,217214143,149214143,219.43256323529408,37.5097053417926
tt0480687,Hall Pass,2011,Feb,25.0,68000000,45060734,87173475,19173475,28.196286764705892,51.690877299545534
tt1389072,Downsizing,2017,Dec,22.0,68000000,24449754,54462971,-13537029,-19.907395588235296,44.8924352657882
tt3272066,Reminiscence,2021,Aug,18.0,67972729,3898759,15449574,-52523155,-77.27092287261264,25.235381894672305
tt1482459,Dr. Seuss’ The Lorax,2012,Mar,1.0,67500000,214030500,350976753,283476753,419.96556,60.981389271670636
tt0758774,Body of Lies,2008,Oct,10.0,67500000,39394666,118556530,51056530,75.6393037037037,33.22859230107359
tt1611224,Abraham Lincoln: Vampire Hunter,2012,Jun,20.0,67500000,37519139,137489730,69989730,103.68848888888887,27.288684762127325
tt4682266,The New Mutants,2020,Aug,26.0,67000000,23855569,44612280,-22387720,-33.414507462686565,53.473099783288355
tt0462396,The Last Legion,2007,Aug,17.0,67000000,5932060,25357771,-41642229,-62.15258059701493,23.393459937783962
tt2369135,Need for Speed,2014,Mar,13.0,66000000,43568507,194169619,128169619,194.19639242424245,22.438374872641635
tt0443272,Lincoln,2012,Nov,9.0,65000000,182207973,273346281,208346281,320.53274,66.65829596562172
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,Jun,22.0,65000000,167500092,527103195,462103195,710.9279923076923,31.77747613538939
tt1707386,Les Misérables,2012,Dec,19.0,65000000,148809770,438420442,373420442,574.4929876923078,33.94225171644711
tt1809398,Unbroken,2014,Dec,25.0,65000000,115637895,163527824,98527824,151.58126769230768,70.71450727553251
tt3079380,Spy!,2015,May,21.0,65000000,110825712,232585748,167585748,257.8242276923077,47.64939939484169
tt1231583,Due Date,2010,Nov,5.0,65000000,100539043,211739043,146739043,225.75237384615383,47.482524514857644
tt0838283,Step Brothers,2008,Jul,25.0,65000000,100468793,128107642,63107642,97.08868,78.42529253641244
tt1823664,Annie,2014,Dec,18.0,65000000,85911262,139829625,74829625,115.1225,61.43995737670039
tt2788732,Pete’s Dragon,2016,Aug,10.0,65000000,76233151,137768975,72768975,111.95226923076923,55.33404817739262
tt1645170,The Dictator,2012,May,16.0,65000000,59650222,180148897,115148897,177.15214923076923,33.111622104463954
tt2850386,The Croods: A New Age,2020,Nov,25.0,65000000,58568815,214977110,149977110,230.7340153846154,27.244209860296287
tt1596350,This Means War,2012,Feb,16.0,65000000,54760791,156974557,91974557,141.49931846153848,34.88513810553388
tt2381941,Focus,2015,Feb,26.0,65000000,53862963,168065700,103065700,158.56261538461538,32.048754147931426
tt1234719,Red Dawn,2012,Nov,21.0,65000000,44806783,48164150,-16835850,-25.901307692307693,93.0293236774655
tt2719848,Everest,2015,Aug,17.0,65000000,43482270,221297061,156297061,240.4570169230769,19.648823985059614
tt1855325,Resident Evil: Retribution,2012,Sep,12.0,65000000,42345531,240647629,175647629,270.22712153846163,17.59648793381629
tt6095472,The Angry Birds Movie 2,2019,Aug,2.0,65000000,41657076,152018812,87018812,133.87509538461538,27.402579622842993
tt0452608,Death Race,2008,Aug,22.0,65000000,36316032,72516819,7516819,11.564336923076926,50.079460876517494
tt0375568,Astro Boy,2009,Oct,23.0,65000000,19551067,41636243,-23363757,-35.94424153846154,46.95684718719698
tt1418377,"I, Frankenstein",2014,Jan,24.0,65000000,19075290,74575290,9575290,14.731215384615385,25.578566305273505
tt11204822,Underwater,2019,Nov,29.0,65000000,17291078,39194264,-25805736,-39.70113230769231,44.116348249325455
tt0458481,Sin City: A Dame to Kill For,2014,Aug,22.0,65000000,13757804,40650842,-24349158,-37.46024307692308,33.843835264224055
tt2361317,Live by Night,2016,Dec,25.0,65000000,10378555,21774432,-43225568,-66.50087384615385,47.66395284157125
tt3672840,Tian jiang xiong shi,2015,Feb,18.0,65000000,74070,122519874,57519874,88.49211384615386,0.06045549801985595
tt1411704,Hop,2011,Apr,1.0,63000000,108085305,188494082,125494082,199.1969555555556,57.34148459897006
tt1961175,American Assassin,2017,Sep,14.0,63000000,36249674,68310140,5310140,8.42879365079365,53.06631489849091
tt3460252,The Hateful Eight,2015,Dec,25.0,62000000,54117416,152616451,90616451,146.15556612903225,35.45975263177886
tt0811138,The Love Guru,2008,Jun,20.0,62000000,32235793,40159017,-21840983,-35.227391935483865,80.27037364983313
tt2267998,Gone Girl,2014,Oct,3.0,61000000,167767189,367160781,306160781,501.90291967213113,45.693112576748774
tt8332922,A Quiet Place: Part II,2021,May,26.0,61000000,160072261,297072261,236072261,387.00370655737686,53.88327421118595
tt0445934,Blades of Glory,2007,Mar,30.0,61000000,118594548,145594548,84594548,138.67958688524593,81.45534955058895
tt4046784,Maze Runner: The Scorch Trials,2015,Sep,9.0,61000000,81697192,310566162,249566162,409.1248557377049,26.30588969315981
tt1272878,2 Guns,2013,Aug,2.0,61000000,75612460,132493015,71493015,117.20166393442621,57.06901605341234
tt4500922,Maze Runner: The Death Cure,2018,Jan,17.0,61000000,58032443,265878536,204878536,335.8664524590164,21.82667464364253
tt7616798,A Dog’s Way Home,2019,Jan,9.0,61000000,41952715,81152505,20152505,33.03689344262295,51.69614295948104
tt4701660,Mei Ren Yu,2016,Feb,7.0,60720000,3229457,525018479,464298479,764.6549390645587,0.6151130158601522
tt1490017,The Lego Movie,2014,Feb,6.0,60000000,257784718,468084718,408084718,680.1411966666667,55.072235449481184
tt0892737,300,2007,Mar,9.0,60000000,210614939,454161935,394161935,656.9365583333333,46.37441466775501
tt0486946,Wild Hogs,2007,Mar,2.0,60000000,168213584,253555383,193555383,322.5923049999999,66.34194944305325
tt0822832,Marley & Me,2008,Dec,25.0,60000000,143153751,247812011,187812011,313.0200183333333,57.767075301285544
tt3263904,Sully,2016,Sep,8.0,60000000,125070033,238524556,178524556,297.5409266666667,52.43486670613486
tt1078940,Couples Retreat,2009,Oct,8.0,60000000,109205660,172450423,112450423,187.41737166666667,63.32582901231852
tt1245526,Red,2010,Oct,15.0,60000000,90380162,196439693,136439693,227.39948833333332,46.00911385052918
tt0879870,Eat Pray Love,2010,Aug,13.0,60000000,80574010,206598789,146598789,244.331315,39.00023344280106
tt0790724,Jack Reacher,2012,Dec,20.0,60000000,80070736,217370736,157370736,262.28456,36.83602377828817
tt1598778,Contagion,2011,Sep,9.0,60000000,75658097,137551594,77551594,129.25265666666667,55.00343165779671
tt0327597,Coraline,2009,Feb,6.0,60000000,75286229,126037057,66037057,110.06176166666668,59.73340761201684
tt0949731,The Happening,2008,Jun,13.0,60000000,64506874,162778384,102778384,171.29730666666666,39.628648727708224
tt3300542,London Has Fallen,2016,Mar,2.0,60000000,62524260,195194085,135194085,225.323475,32.03184153864089
tt3393786,Jack Reacher: Never Go Back,2016,Oct,20.0,60000000,58697076,159946489,99946489,166.57748166666667,36.69794589864364
tt1469304,Baywatch,2017,May,25.0,60000000,58060186,175863783,115863783,193.106305,33.014293795783985
tt2446980,Joy,2015,Dec,24.0,60000000,56451232,101134059,41134059,68.556765,55.81822044737669
tt1623288,ParaNorman,2012,Aug,3.0,60000000,56003051,108119662,48119662,80.19943666666667,51.79728641771004
tt0420238,The Tale of Despereaux,2008,Dec,19.0,60000000,50877145,90482317,30482317,50.80386166666667,56.228826456776076
tt0787474,The Boxtrolls,2014,Sep,19.0,60000000,50837305,111898741,51898741,86.49790166666666,45.43152545389229
tt1648190,The Dark Tower,2017,Aug,2.0,60000000,50701325,113461527,53461527,89.10254499999998,44.68591807335715
tt1205537,Jack Ryan: Shadow Recruit,2014,Jan,17.0,60000000,50577412,131377412,71377412,118.96235333333334,38.497798997593286
tt6266538,Vice,2018,Dec,21.0,60000000,47836282,70893782,10893782,18.156303333333334,67.47599105377111
tt0822854,Shooter,2007,Mar,23.0,60000000,47003582,95538560,35538560,59.23093333333333,49.19854559248118
tt1321870,Gangster Squad,2013,Jan,9.0,60000000,46000903,104100903,44100903,73.50150500000002,44.18876462579773
tt2398241,Smurfs: The Lost Village,2017,Mar,24.0,60000000,45020282,197578586,137578586,229.29764333333333,22.786012852627664
tt1213641,First Man,2018,Oct,10.0,60000000,44936545,105703325,45703325,76.17220833333333,42.511950309983156
tt1045778,Year One,2009,Jun,19.0,60000000,43337279,57604723,-2395277,-3.9921283333333335,75.23216282109368
tt1226273,Edge of Darkness,2010,Jan,29.0,60000000,43313890,82812456,22812456,38.02076,52.30359307300343
tt0762125,Planet 51,2009,Nov,20.0,60000000,42194060,108996113,48996113,81.66018833333334,38.71152726336213
tt1135487,Duplicity,2009,Mar,20.0,60000000,40572825,81079566,21079566,35.13261,50.04075256150237
tt1034331,Righteous Kill,2008,Sep,12.0,60000000,40081410,78481410,18481410,30.80235,51.07121546363654
tt1057500,Invictus,2009,Dec,11.0,60000000,37491364,124514011,64514011,107.52335166666668,30.11015684010051
tt0473705,State of Play,2009,Apr,17.0,60000000,37017955,88832210,28832210,48.05368333333333,41.67177085879097
tt2083383,Trouble with the Curve,2012,Sep,21.0,60000000,35763137,47818913,-12181087,-20.301811666666666,74.78868664371355
tt5719748,Cold Pursuit,2019,Feb,7.0,60000000,32138862,62599159,2599159,4.331931666666667,51.34072488098442
tt0821642,The Soloist,2009,Apr,24.0,60000000,31853584,38522450,-21477550,-35.795916666666656,82.68836483660827
tt1538403,The Mortal Instruments: City of Bones,2013,Aug,21.0,60000000,31165421,75965567,15965567,26.60927833333333,41.0257202450684
tt0822847,Priest,2011,May,13.0,60000000,29136626,84154026,24154026,40.25671,34.62297335602221
tt0831887,The Spirit,2008,Dec,25.0,60000000,19806188,39006188,-20993812,-34.989686666666664,50.777040812088565
tt0494238,Inkheart,2009,Jan,23.0,60000000,17303424,66655938,6655938,11.09323,25.959313632342855
tt6475714,Monster Hunter,2020,Feb,18.0,60000000,15104790,44400541,-15599459,-25.99909833333333,34.01938278184493
tt1837709,Winter’s Tale,2014,Feb,14.0,60000000,12600231,29575033,-30424967,-50.70827833333333,42.60428382277714
tt0765476,Meet Dave,2008,Jul,11.0,60000000,11803254,50648806,-9351194,-15.585323333333333,23.30411105841271
tt2822672,Rock Dog,2016,Jul,2.0,60000000,9420546,24148488,-35851512,-59.75252,39.01091447216074
tt3045616,Mortdecai,2015,Jan,21.0,60000000,7696134,30396134,-29603866,-49.33977666666666,25.31945016428734
tt0460780,In the Name of the King: A Dungeon Siege Tale,2008,Jan,11.0,60000000,4775656,13233220,-46766780,-77.94463333333333,36.088389673866224
tt1833116,The Informer,2019,Aug,30.0,60000000,300460,2369336,-57630664,-96.05110666666668,12.681190004288121
tt2296777,Sherlock Gnomes,2018,Mar,15.0,59000000,43242871,87527651,28527651,48.35195084745763,49.40481151493486
tt6811018,The Kid Who Would Be King,2019,Jan,18.0,59000000,16790790,28296983,-30703017,-52.03901186440679,59.33773929185313
tt1431045,Deadpool,2016,Feb,9.0,58000000,363070709,784157111,726157111,1251.9950189655174,46.30076089433052
tt2179136,American Sniper,2014,Dec,25.0,58000000,350126372,547326372,489326372,843.6661586206897,63.97030910836505
tt1051904,Goosebumps,2015,Oct,14.0,58000000,80069458,158893300,100893300,173.95396551724141,50.39196618107875
tt0485985,Red Tails,2012,Jan,20.0,58000000,49876377,50365498,-7634502,-13.16293448275862,99.02885701636463
tt2234155,The Internship,2013,Jun,7.0,58000000,44672764,93672764,35672764,61.50476551724138,47.690237900954855
tt0379865,Leatherheads,2008,Apr,4.0,58000000,31373938,41348628,-16651372,-28.709262068965515,75.87661191563599
tt5442430,Life,2017,Mar,22.0,58000000,30234022,101815660,43815660,75.54424137931034,29.69486422815508
tt1314228,Did You Hear About the Morgans?,2009,Dec,18.0,58000000,29580087,80480566,22480566,38.75959655172414,36.75432277650732
tt1000774,Sex and the City,2008,May,30.0,57500000,152647258,415247258,357747258,622.1691443478262,36.76056977117956
tt1220634,Resident Evil: Afterlife,2010,Sep,10.0,57500000,60128566,295874190,238374190,414.56380869565214,20.322342411820376
tt1232200,That’s My Boy,2012,Jun,13.0,57500000,36931089,58879681,1379681,2.3994452173913055,62.7229773884135
tt5280288,Ghost Rider: Spirit of Vengeance,2012,Feb,17.0,57000000,51774002,149217355,92217355,161.78483333333332,34.697037754086985
tt2180411,Into the Woods,2014,Dec,25.0,56200000,128002372,212721142,156521142,278.5073701067615,60.17378940171354
tt3781476,Zhuo yao ji,2015,Jul,12.0,56000000,32766,359295591,303295591,541.5992696428572,0.00911951073733048
tt7286456,Joker,2019,Oct,2.0,55000000,335451311,1072507517,1017507517,1850.0136672727274,31.277292297057162
tt0952640,Alvin and the Chipmunks,2007,Dec,14.0,55000000,217326974,362605033,307605033,559.2818781818181,59.934902778914264
tt1727824,Bohemian Rhapsody,2018,Oct,26.0,55000000,216303339,887875864,832875864,1514.3197527272725,24.36188973822584
tt4465564,Fifty Shades Darker,2017,Feb,8.0,55000000,114434010,381367046,326367046,593.394629090909,30.006265932059584
tt1535109,Captain Phillips,2013,Oct,11.0,55000000,107136417,220648184,165648184,301.17851636363633,48.55531328551518
tt3402236,Murder on the Orient Express,2017,Nov,3.0,55000000,102826543,351767147,296767147,539.5766309090909,29.231423081132693
tt0455944,The Equalizer,2014,Sep,26.0,55000000,101530738,192903624,137903624,250.7338618181818,52.632882625367365
tt4477536,Fifty Shades Freed,2018,Feb,7.0,55000000,100407760,371985018,316985018,576.3363963636364,26.99242043129813
tt1279935,Date Night,2010,Apr,9.0,55000000,98711404,152269033,97269033,176.85278727272726,64.82697240219552
tt1109624,Paddington,2014,Nov,28.0,55000000,76223578,252780166,197780166,359.60030181818183,30.154097612231173
tt1621039,Free Birds,2013,Oct,31.0,55000000,55750480,110387072,55387072,100.70376727272726,50.50453734292364
tt0865556,The Forbidden Kingdom,2008,Apr,18.0,55000000,52075270,129075270,74075270,134.6823090909091,40.34488558497689
tt2281587,Muppets Most Wanted,2014,Mar,21.0,55000000,51178893,79312301,24312301,44.20418363636363,64.52831698830677
tt4302938,Kubo and the Two Strings,2016,Aug,18.0,55000000,48023088,77548122,22548122,40.99658545454545,61.92682267663425
tt0293429,Mortal Kombat,2021,Apr,8.0,55000000,42201013,83383351,28383351,51.60609272727272,50.61083836748178
tt1126591,Burlesque,2010,Nov,24.0,55000000,39440655,90552675,35552675,64.64122727272726,43.55548303791136
tt0824747,Changeling,2008,Oct,24.0,55000000,35739802,113805580,58805580,106.91923636363636,31.404261548511066
tt1298649,The Watch,2012,Jul,27.0,55000000,34353000,67130045,12130045,22.05462727272727,51.17380749558561
tt0839980,Semi-Pro,2008,Feb,29.0,55000000,33479698,43980363,-11019637,-20.03570363636364,76.12419661020078
tt2798920,Annihilation,2018,Feb,23.0,55000000,32732301,43070915,-11929085,-21.689245454545453,75.99629819798348
tt2554274,Crimson Peak,2015,Oct,14.0,55000000,31090320,74966854,19966854,36.30337090909091,41.47208845125074
tt2332839,The Pirates! Band of Misfits,2012,Mar,28.0,55000000,31051126,136143605,81143605,147.53382727272725,22.80762728443984
tt1321510,In the Heights,2021,Jun,10.0,55000000,29879041,43628521,-11371479,-20.67541636363636,68.48511092090422
tt0414055,Elizabeth: The Golden Age,2007,Oct,12.0,55000000,16285240,74870866,19870866,36.12884727272728,21.751104094348264
tt0780567,Imagine That,2009,Jun,12.0,55000000,16222392,22438144,-32561856,-59.20337454545454,72.29827921596367
tt4047068,Bullet to the Head,2013,Jan,31.0,55000000,9489829,22597969,-32402031,-58.91278363636364,41.99416770595622
tt0338216,Lucky You,2007,May,4.0,55000000,5755286,6521829,-48478171,-88.14212909090908,88.24650262986044
tt0814314,Seven Pounds,2008,Dec,19.0,54000000,69951824,166617328,112617328,208.55060740740745,41.98352286624114
tt1197624,Law Abiding Citizen,2009,Oct,16.0,53000000,73357727,131159781,78159781,147.47128490566038,55.9300468792335
tt1355683,Black Mass,2015,Sep,17.0,53000000,62575678,98837872,45837872,86.48655094339622,63.31143794759159
tt0462322,Grindhouse,2007,Apr,6.0,53000000,25031037,50187789,-2812211,-5.306058490566038,49.87475539119685
tt1790885,Zero Dark Thirty,2012,Dec,19.0,52500000,95720716,134612435,82112435,156.40463809523808,71.10837568609467
tt0795421,Mamma Mia!,2008,Jul,2.0,52000000,144130063,602891655,550891655,1059.4070288461535,23.90646176716445
tt0817230,Valentine's Day,2010,Feb,12.0,52000000,110485654,217569328,165569328,318.4025538461538,50.78181516468168
tt1488555,The Change-Up,2011,Aug,5.0,52000000,37243418,75997067,23997067,46.148205769230756,49.00638862812956
tt1179034,From Paris With Love,2010,Feb,5.0,52000000,24077427,53139168,1139168,2.190707692307692,45.31013169043218
tt4244998,Alpha,2018,Aug,15.0,51000000,35851379,99624873,48624873,95.34288823529413,35.98637360370838
tt1385826,The Adjustment Bureau,2011,Mar,4.0,50200000,62495645,126931325,76731325,152.8512450199203,49.235793449725676
tt1259571,The Twilight Saga: New Moon,2009,Nov,19.0,50000000,296623634,687557727,637557727,1275.115454,43.14163340062353
tt1637725,Ted,2012,Jun,29.0,50000000,218665740,556016627,506016627,1012.0332539999999,39.32719443657932
tt2294449,22 Jump Street,2014,Jun,5.0,50000000,191719337,331333876,281333876,562.667752,57.86288420445123
tt1528854,Daddy’s Home,2015,Dec,25.0,50000000,150357137,241504989,191504989,383.009978,62.2583979000119
tt1489889,Central Intelligence,2016,Jun,16.0,50000000,127440871,217194805,167194805,334.38961,58.67583757355522
tt1229340,Anchorman 2: The Legend Continues,2013,Dec,18.0,50000000,127413176,172246223,122246223,244.492446,73.97153550356805
tt1650062,Super 8,2011,Jun,10.0,50000000,127004179,257972745,207972745,415.94549,49.23162677514634
tt6343314,Creed II,2018,Nov,21.0,50000000,115715889,213591522,163591522,327.183044,54.17625564745028
tt5117670,Peter Rabbit,2018,Feb,8.0,50000000,115234093,346727372,296727372,593.454744,33.23478395585106
tt7959026,The Mule,2018,Dec,14.0,50000000,103804407,173453994,123453994,246.907988,59.845498282386046
tt1068680,Yes Man,2008,Dec,19.0,50000000,97690976,225990976,175990976,351.981952,43.227821627709595
tt2024469,Non-Stop,2014,Feb,28.0,50000000,91742160,222383055,172383055,344.76611,41.25411443781092
tt4877122,The Emoji Movie,2017,Jul,26.0,50000000,86089513,216564840,166564840,333.12968,39.75230374422736
tt1570728,"Crazy, Stupid, Love",2011,Jul,29.0,50000000,84351197,147142328,97142328,194.284656,57.32626236551047
tt6294822,The Post,2017,Dec,22.0,50000000,81903458,179769457,129769457,259.53891400000003,45.56027445752367
tt0448011,Knowing,2009,Mar,20.0,50000000,79957634,186450317,136450317,272.90063399999997,42.88415020501145
tt1389137,We Bought a Zoo,2011,Dec,23.0,50000000,75624550,118729073,68729073,137.458146,63.6950563911166
tt1210166,Moneyball,2011,Sep,23.0,50000000,75605492,111300835,61300835,122.60167,67.92895309365828
tt1075417,Race to Witch Mountain,2009,Mar,13.0,50000000,67172595,105103784,55103784,110.207568,63.910729417696324
tt1605630,American Reunion,2012,Apr,4.0,50000000,56758835,236799211,186799211,373.598422,23.969182481777786
tt1428538,Hansel & Gretel: Witch Hunters,2013,Jan,25.0,50000000,55703475,214949716,164949716,329.899432,25.914653918407602
tt1464540,I am Number Four,2011,Feb,18.0,50000000,55100437,146195159,96195159,192.39031799999998,37.6896453869584
tt3532216,American Made,2017,Aug,23.0,50000000,51342000,135569212,85569212,171.138424,37.871430572304284
tt2262227,The Book of Life,2014,Oct,17.0,50000000,50151543,97651543,47651543,95.303086,51.35765545455846
tt2106361,Into the Storm,2014,Aug,8.0,50000000,47602194,150429371,100429371,200.858742,31.64421527761357
tt1872194,The Judge,2014,Oct,10.0,50000000,47119388,76073556,26073556,52.147112,61.939247325312365
tt14833766,Tom and Jerry,2021,Feb,12.0,50000000,46000271,132175403,82175403,164.350806,34.80244429441989
tt1206885,Rambo: Last Blood,2019,Sep,19.0,50000000,44819352,91419352,41419352,82.83870399999998,49.026109920359104
tt2005151,War Dogs,2016,Aug,19.0,50000000,43034523,86234503,36234503,72.46900600000002,49.9040656615137
tt1186367,Ninja Assassin,2009,Nov,25.0,50000000,38122883,62209892,12209892,24.419784,61.28106282518542
tt3799694,The Nice Guys,2016,May,19.0,50000000,36261763,59596747,9596747,19.193494,60.84520519215586
tt1392197,Marmaduke,2010,Jun,4.0,50000000,33644788,89895930,39895930,79.79186,37.42637514290136
tt1212419,Hereafter,2010,Oct,15.0,50000000,32746941,108660270,58660270,117.32054,30.136995794322985
tt5478478,Hostiles,2017,Dec,22.0,50000000,29819114,36976336,-13023664,-26.047328,80.6437771443877
tt1608290,Zoolander 2,2016,Feb,5.0,50000000,28848693,55348693,5348693,10.697386,52.12172399445818
tt1571569,Defiance,2009,Jan,16.0,50000000,28644813,52987754,2987754,5.9755080000000005,54.05930774118111
tt0367959,Hannibal Rising,2007,Feb,9.0,50000000,27669725,80583311,30583311,61.166622,34.33679338393033
tt1517260,The Host,2013,Mar,22.0,50000000,26623701,64477051,14477051,28.954102,41.291747353643714
tt2199571,Run All Night,2015,Mar,11.0,50000000,26461644,71561644,21561644,43.123288,36.977412089638406
tt0963178,The International,2009,Feb,13.0,50000000,25450527,53850527,3850527,7.701053999999999,47.26142605809597
tt5294550,All the Money in the World,2017,Dec,25.0,50000000,25106325,56890649,6890649,13.781298,44.13084652980493
tt2274648,Hellboy,2019,Apr,10.0,50000000,21903748,53956480,3956480,7.912960000000001,40.59521303094642
tt1240982,Your Highness,2011,Apr,8.0,50000000,21596445,26121638,-23878362,-47.756724,82.67645773209169
tt4477936,Snowden,2015,Dec,30.0,50000000,21587519,35380918,-14619082,-29.238164,61.01458136275604
tt1462041,Dream House,2011,Sep,30.0,50000000,21302340,41642166,-8357834,-16.715668,51.15569636795549
tt1124037,Free State of Jones,2016,Jun,24.0,50000000,20810036,23237252,-26762748,-53.525496,89.55463408495979
tt1034032,Gamer,2009,Sep,4.0,50000000,20534907,42002029,-7997971,-15.995942,48.890273848437175
tt1559547,Beautiful Creatures,2013,Feb,14.0,50000000,19452138,60282876,10282876,20.565752,32.26809882129712
tt0765443,Eastern Promises,2007,Sep,14.0,50000000,17181265,56077088,6077088,12.154176,30.63865406135212
tt1502404,Drive Angry,2011,Feb,25.0,50000000,10721033,41042583,-8957417,-17.914834,26.121730691267647
tt0891592,Street Fighter: The Legend of Chun-Li,2009,Feb,27.0,50000000,8742261,12660287,-37339713,-74.67942599999998,69.05262890169867
tt4701724,Early Man,2018,Jan,26.0,50000000,8267544,45285890,-4714110,-9.42822,18.256335472263
tt1131729,The Boat That Rocked,2009,Nov,13.0,50000000,8017467,37472651,-12527349,-25.054698,21.395515892377087
tt7605074,Liu Lang Di Qiu,2019,Feb,1.0,50000000,5875487,727846450,677846450,1355.6929,0.8072426539965951
